CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,SEARCH_CONDITION,REF_PK,DELETE_RULE,CORDERBY,CONS_COLS,REF_TABLE,REF_COLUMNS,DATASOURCE
ARPMNTL_NEW_UK1,UNIQUE,AR_PAYMENT_LINES,None,NOVALUE,NO ACTION,2,PAYMENT_HEADER_ID~INVOICE_HEADER_ID~PMNT_METHOD_ID,None,None,ORATECHDATAHUB
ARSALCRGRP_UK1,UNIQUE,AR_SALCR_GROUPS,None,NOVALUE,NO ACTION,2,SALCR_GROUP_NAME,None,None,ORATECHDATAHUB
AR_SALH_UK1,UNIQUE,AR_SALESORDER_HEADERS,None,NOVALUE,NO ACTION,2,ORDER_NUMBER,None,None,ORATECHDATAHUB
ARSALPER_UK3,UNIQUE,AR_SALES_PERSONS,None,NOVALUE,NO ACTION,2,SALES_PERSON_NUMBER,None,None,ORATECHDATAHUB
ARSOIMPBATCH_UK1,UNIQUE,AR_SOIMPORT_BATCH,None,NOVALUE,NO ACTION,2,BATCH_NAME,None,None,ORATECHDATAHUB
CB_BANKS_NAME_UK1_UK,UNIQUE,CMN_BANKS,None,NOVALUE,NO ACTION,2,BANK_NAME,None,None,ORATECHDATAHUB
CBA_BANK_BRANCH_UK2_UK,UNIQUE,CMN_BANK_ACCOUNTS,None,NOVALUE,NO ACTION,2,BRANCH_DESC,None,None,ORATECHDATAHUB
CBA_BANK_BRANCH_UK1_UK,UNIQUE,CMN_BANK_ACCOUNTS,None,NOVALUE,NO ACTION,2,BRANCH_CODE~BRANCH_ACCTNUMBER~,None,None,ORATECHDATAHUB
CBC_CHEQUE_UK1_UK,UNIQUE,CMN_BANK_CHEQUES,None,NOVALUE,NO ACTION,2,CBA_BANK_ACCOUNT_ID~CHEQUE_NO_FROM~,None,None,ORATECHDATAHUB
CMNCARDS_UK1,UNIQUE,CMN_CARDS,None,NOVALUE,NO ACTION,2,CARD_NUMBER,None,None,ORATECHDATAHUB
CARDOPTIONS_UK1,UNIQUE,CMN_CARD_OPTIONS,None,NOVALUE,NO ACTION,2,CARD_PREFIX_CODE,None,None,ORATECHDATAHUB
CARDOPTIONS_UK2,UNIQUE,CMN_CARD_OPTIONS,None,NOVALUE,NO ACTION,2,CARD_CATEGORY_CODE,None,None,ORATECHDATAHUB
COMMODITYCODE_UK1,UNIQUE,CMN_COMMODITY_CODES,None,NOVALUE,NO ACTION,2,COMMODITY_CODE,None,None,ORATECHDATAHUB
CM_DUPLICATE_CONTAINER_NAME_UK,UNIQUE,CMN_CONTAINERS,None,NOVALUE,NO ACTION,2,PC_NAME,None,None,ORATECHDATAHUB
PCCONT_DEF_UK,UNIQUE,CMN_CONTAINERS,None,NOVALUE,NO ACTION,2,PC_DEFAULT_TYPE,None,None,ORATECHDATAHUB
CCO_CCO_UK1_UK,UNIQUE,CMN_COUNTRIES,None,NOVALUE,NO ACTION,2,COUNTRY_NAME,None,None,ORATECHDATAHUB
CF_CFN_UK2_UK,UNIQUE,CMN_FUNCTIONS,None,NOVALUE,NO ACTION,2,FUNC_DISP_NAME,None,None,ORATECHDATAHUB
CF_CFN_UK_UK,UNIQUE,CMN_FUNCTIONS,None,NOVALUE,NO ACTION,2,FUNC_SHORT_NAME,None,None,ORATECHDATAHUB
CMNIMPBATCH_UK1,UNIQUE,CMN_IMPORT_BATCH,None,NOVALUE,NO ACTION,2,BATCH_NAME,None,None,ORATECHDATAHUB
CMNLKUPLINK_UK,UNIQUE,CMN_LOOKUP_LINKS,None,NOVALUE,NO ACTION,2,LOOKUP_TYPE~LOOKUP_CODE~SL_NO,None,None,ORATECHDATAHUB
CMNMENU_UK3,UNIQUE,CMN_MENUS,None,NOVALUE,NO ACTION,2,PARENT_MENU_ID~MENU_NAME~,None,None,ORATECHDATAHUB
CML_CMN_MODULE_UK_UK,UNIQUE,CMN_MODULES,None,NOVALUE,NO ACTION,2,MODULE_NAME,None,None,ORATECHDATAHUB
CMNOBJBATCH_UK1,UNIQUE,CMN_OBJECT_BATCHES,None,NOVALUE,NO ACTION,2,SOURCE_OBJECT_NAME~NAME~,None,None,ORATECHDATAHUB
CMNOBJBATCHLINE_UK2,UNIQUE,CMN_OBJECT_BATCH_LINES,None,NOVALUE,NO ACTION,2,SOURCE_OBJECT_NAME~SOURCE_OBJECT_ID1~SOURCE_OBJECT_ID2,None,None,ORATECHDATAHUB
CMNOBJSTATUSES_UK2,UNIQUE,CMN_OBJECT_STATUSES,None,NOVALUE,NO ACTION,2,SOURCE_OBJECT_NAME~SOURCE_OBJECT_ID1~SOURCE_OBJECT_ID2,None,None,ORATECHDATAHUB
CMP_CMN_REPPARAM_UK_UK,UNIQUE,CMN_PARAMETERS,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
CPB_CPB_UK1_UK,UNIQUE,CMN_PAYMENTTERM_BREAKUPS,None,NOVALUE,NO ACTION,2,CPB_NAME,None,None,ORATECHDATAHUB
CMNPMNTMETHOD_UK3,UNIQUE,CMN_PAYMENT_METHODS,None,NOVALUE,NO ACTION,2,PMNT_CODE,None,None,ORATECHDATAHUB
CMNPERIODBD_UK1,UNIQUE,CMN_PERIOD_BREAKDOWNS,None,NOVALUE,NO ACTION,2,PERIOD_HEADER_ID~PERIOD_LINE_ID~SUB_LEDGER_CODE~PERIOD_BREAKDOWN_CATEGORY~,None,None,ORATECHDATAHUB
CMNPRDH_UK1,UNIQUE,CMN_PERIOD_HEADERS,None,NOVALUE,NO ACTION,2,PERIOD_HEADER_NAME,None,None,ORATECHDATAHUB
CMNPERIODL_UK1,UNIQUE,CMN_PERIOD_LINES,None,NOVALUE,NO ACTION,2,PERIOD_NAME,None,None,ORATECHDATAHUB
CMNPERIODL_UK2,UNIQUE,CMN_PERIOD_LINES,None,NOVALUE,NO ACTION,2,PERIOD_YEAR~PERIOD_MONTH~SL_NO,None,None,ORATECHDATAHUB
CP_CP_UK1_UK,UNIQUE,CMN_PRINTERS,None,NOVALUE,NO ACTION,2,PRINTER_NAME,None,None,ORATECHDATAHUB
CMNPRIVL_NAME_UK1,UNIQUE,CMN_PRIVILEGES,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
CMN_PROF_UK1,UNIQUE,CMN_PROFILES,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
CMNPROP_UK1,UNIQUE,CMN_PROPERTIES,None,NOVALUE,NO ACTION,2,OBJECT_ID~PROPERTY_NAME~,None,None,ORATECHDATAHUB
CPO_UK1,UNIQUE,CMN_PROPERTY_OBJECTS,None,NOVALUE,NO ACTION,2,OBJECT_NAME~OBJECT_VALUE~,None,None,ORATECHDATAHUB
CMNPROPVAL_UK1,UNIQUE,CMN_PROPERTY_VALUES,None,NOVALUE,NO ACTION,2,OBJECT_ID~PROPERTY_ID~OBJECT_REF1~OBJECT_REF2~OBJECT_REF3,None,None,ORATECHDATAHUB
CREA_CMN_REASON_UK_UK,UNIQUE,CMN_REASONS,None,NOVALUE,NO ACTION,2,REASON_NAME,None,None,ORATECHDATAHUB
CMNREPGRPH_UK1,UNIQUE,CMN_REPORTGROUP_HEADERS,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
CMNREPGRPL_UK1,UNIQUE,CMN_REPORTGROUP_LINES,None,NOVALUE,NO ACTION,2,REPORT_ID~SL_NO~,None,None,ORATECHDATAHUB
CMRR_CMN_REP_UK1_UK,UNIQUE,CMN_REPORTS,None,NOVALUE,NO ACTION,2,DISPLAY_NAME,None,None,ORATECHDATAHUB
CMNREPCOL_UK1,UNIQUE,CMN_REPORT_COLUMNS,None,NOVALUE,NO ACTION,2,REPORT_IDENTIFIER,None,None,ORATECHDATAHUB
CMNRSET_UK1,UNIQUE,CMN_REPORT_SET,None,NOVALUE,NO ACTION,2,PARENT_REPORT_ID~REPORT_ID~,None,None,ORATECHDATAHUB
CR_CMNRESP_UK_UK,UNIQUE,CMN_RESPONSIBILITIES,None,NOVALUE,NO ACTION,2,RESP_NAME,None,None,ORATECHDATAHUB
SEA_SEA_UK_UK,UNIQUE,CMN_SEASONS,None,NOVALUE,NO ACTION,2,SEASON_CODE,None,None,ORATECHDATAHUB
CS_SEQNAMEBUID_UK1,UNIQUE,CMN_SEQUENCES,None,NOVALUE,NO ACTION,2,BU_ID~SEQ_NAME~,None,None,ORATECHDATAHUB
CMNSTPATTRIBUTES_UK1,UNIQUE,CMN_STP_ATTRIBUTES,None,NOVALUE,NO ACTION,2,STP_ID~ATTRIBUTE_CODE~ATTRIBUTE_VALUE,None,None,ORATECHDATAHUB
CMNSTPLEVELS_UK1,UNIQUE,CMN_STP_LEVELS,None,NOVALUE,NO ACTION,2,STP_ID~LEVEL_NUMBER~LEVEL_TYPE~LEVEL_CODE~,None,None,ORATECHDATAHUB
CMNSTYLEPATTERNS_UK1,UNIQUE,CMN_STYLE_PATTERNS,None,NOVALUE,NO ACTION,2,STP_CODE,None,None,ORATECHDATAHUB
CTB_CTB_UK_UK,UNIQUE,CMN_TAX_BREAKUPS,None,NOVALUE,NO ACTION,2,CTB_NAME,None,None,ORATECHDATAHUB
CTC_TAX_UK,UNIQUE,CMN_TAX_CODES,None,NOVALUE,NO ACTION,2,TAX_CODE,None,None,ORATECHDATAHUB
CMNTERMINAL_NAME_UK1,UNIQUE,CMN_TERMINALS,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
CMNTERMINALPROP_NAME_UK1,UNIQUE,CMN_TERMINAL_PROPERTIES,None,NOVALUE,NO ACTION,2,TERMINAL_ID~NAME~,None,None,ORATECHDATAHUB
USEREXL_UK1,UNIQUE,CMN_USER_EXCLUSIONS,None,NOVALUE,NO ACTION,2,USER_ID~REPORT_ID~,None,None,ORATECHDATAHUB
USEREXL_UK2,UNIQUE,CMN_USER_EXCLUSIONS,None,NOVALUE,NO ACTION,2,USER_ID~FUNCTION_ID~,None,None,ORATECHDATAHUB
EMPDEP_UK1,UNIQUE,EMP_DEPARTMENTS,None,NOVALUE,NO ACTION,2,DEPARTMENT_NAME,None,None,ORATECHDATAHUB
EMPJOB_UK1,UNIQUE,EMP_JOBS,None,NOVALUE,NO ACTION,2,JOB_NAME,None,None,ORATECHDATAHUB
EMPJT_UK1,UNIQUE,EMP_JOB_TYPES,None,NOVALUE,NO ACTION,2,JOB_TYPE,None,None,ORATECHDATAHUB
EMPPOS_UK1,UNIQUE,EMP_POSITIONS,None,NOVALUE,NO ACTION,2,POSITION_NAME,None,None,ORATECHDATAHUB
EMPWD_UK1,UNIQUE,EMP_WORKING_DAYS,None,NOVALUE,NO ACTION,2,WORKING_DAY,None,None,ORATECHDATAHUB
EXPORTHEAD_NAME_UK1,UNIQUE,EXPORT_HEADERS,None,NOVALUE,NO ACTION,2,EXPORT_NAME,None,None,ORATECHDATAHUB
GAC_GAE_UK_UK,UNIQUE,GL_ACCOUNT_CODES,None,NOVALUE,NO ACTION,2,GL_ACCOUNT_CODE,None,None,ORATECHDATAHUB
GLAC_UK3,UNIQUE,GL_ACCOUNT_CODES,None,NOVALUE,NO ACTION,2,ORIG_SYSTEM_REF1~ORIG_SYSTEM_REF2~,None,None,ORATECHDATAHUB
GLCASHINGUPLINES_UK,UNIQUE,GL_CASHINGUP_LINES,None,NOVALUE,NO ACTION,2,CASHINGUP_ID~TRANSACTION_SOURCE~TRANSACTION_SOURCE_ID~TRANSACTION_PAYMENT_ID~,None,None,ORATECHDATAHUB
GL_JEHEAD_NAME_UK1,UNIQUE,GL_JE_HEADERS,None,NOVALUE,NO ACTION,2,JE_NAME,None,None,ORATECHDATAHUB
GL_JELINESLNO_UK,UNIQUE,GL_JE_LINES,None,NOVALUE,NO ACTION,2,JE_HEADER_ID~SL_NO~,None,None,ORATECHDATAHUB
GLTEMP_UK1,UNIQUE,GL_TEMPLATES,None,NOVALUE,NO ACTION,2,TEMPLATE_NAME,None,None,ORATECHDATAHUB
GLTEMPTRANS_UK1,UNIQUE,GL_TEMPLATE_TRANS,None,NOVALUE,NO ACTION,2,TEMPLATE_ID~TEMPLATE_LINE_ID~REPORT_DATE_FROM~REPORT_DATE_TO~,None,None,ORATECHDATAHUB
IMPEXPHEAD_NAME_UK1,UNIQUE,IMPEXP_HEADERS,None,NOVALUE,NO ACTION,2,IMPEXP_NAME,None,None,ORATECHDATAHUB
IMPEXPLINESLNO_UK,UNIQUE,IMPEXP_LINES,None,NOVALUE,NO ACTION,2,IMPEXP_HEADER_ID~SL_NO~,None,None,ORATECHDATAHUB
INVBARREP_UK2,UNIQUE,INV_BARCODE_REPOSITORY,None,NOVALUE,NO ACTION,2,BARCODE,None,None,ORATECHDATAHUB
INVBOM_UK1,UNIQUE,INV_BOM,None,NOVALUE,NO ACTION,2,PARENT_ITEM_ID~BOM_LEVEL~ITEM_ID,None,None,ORATECHDATAHUB
INVBOM_TRANS_UK1,UNIQUE,INV_BOM_TRANS,None,NOVALUE,NO ACTION,2,TRANSACTION_SOURCE~TRANSACTION_HEADER_ID~TRANSACTION_LINE_ID~ITEM_ID~,None,None,ORATECHDATAHUB
INVCONTAINRELOG_UK,UNIQUE,INV_CONTAINER_LOG,None,NOVALUE,NO ACTION,2,CONTAINER_NUMBER,None,None,ORATECHDATAHUB
IIC_IC_UK1_UK,UNIQUE,INV_ITEM_CATEGORIES,None,NOVALUE,NO ACTION,2,CATEGORY_NAME,None,None,ORATECHDATAHUB
IICH_IICH_BATCH_UK1_UK,UNIQUE,INV_ITEM_COUNT_HEADERS,None,NOVALUE,NO ACTION,2,BATCH_NAME,None,None,ORATECHDATAHUB
ITMDIM_UK1,UNIQUE,INV_ITEM_DIMENSIONS,None,NOVALUE,NO ACTION,2,ITEM_ID,None,None,ORATECHDATAHUB
ITMDIM_UK2,UNIQUE,INV_ITEM_DIMENSIONS,None,NOVALUE,NO ACTION,2,DIMENSION_NAME,None,None,ORATECHDATAHUB
ITMDIML_UK1,UNIQUE,INV_ITEM_DIMENSION_LINES,None,NOVALUE,NO ACTION,2,DIMENSION_ITEM_ID~ITEM_ID~,None,None,ORATECHDATAHUB
ITEM_NUMBER_UK1,UNIQUE,INV_ITEM_MASTERS,None,NOVALUE,NO ACTION,2,ITEM_NUMBER,None,None,ORATECHDATAHUB
INVMSEASON_UK1,UNIQUE,INV_ITEM_MULTI_SEASONS,None,NOVALUE,NO ACTION,2,ITEM_ID~SEASON_CODE_ID~,None,None,ORATECHDATAHUB
OFFERHGROUPCODE_UK,UNIQUE,INV_ITEM_OFFER_HEADERS,None,NOVALUE,NO ACTION,2,GROUP_CODE,None,None,ORATECHDATAHUB
OFFERHPROM_UK,UNIQUE,INV_ITEM_OFFER_HEADERS,None,NOVALUE,NO ACTION,2,PROMOTION_CODE,None,None,ORATECHDATAHUB
OFFERLGROUPCODE_UK,UNIQUE,INV_ITEM_OFFER_LINES,None,NOVALUE,NO ACTION,2,GROUP_CODE,None,None,ORATECHDATAHUB
IIP2_PRICE_PK_UK,UNIQUE,INV_ITEM_PRICES,None,NOVALUE,NO ACTION,2,ITEM_PRICE_ID,None,None,ORATECHDATAHUB
IISN_SERIAL_NUMBER_UK_UK,UNIQUE,INV_ITEM_SERIAL_NUMBERS,None,NOVALUE,NO ACTION,2,IIM_ITEM_ID~SERIAL_NUMBER~,None,None,ORATECHDATAHUB
INVITEMSUBLOCGRP_UK2,UNIQUE,INV_ITEM_SUBLOC_GROUPS,None,NOVALUE,NO ACTION,2,LOCATION_ID~ITEM_ID~SUB_LOC_GROUP_CODE,None,None,ORATECHDATAHUB
IISC_ISC_UK1_UK,UNIQUE,INV_ITEM_SUB_CATEGORIES,None,NOVALUE,NO ACTION,2,IIC_CATEGORY_ID~SUB_CATEGORY_NAME~,None,None,ORATECHDATAHUB
IISL1_INV_ITEMSUB_PK_UK,UNIQUE,INV_ITEM_SUB_LOCATIONS,None,NOVALUE,NO ACTION,2,ITEM_ID~SUB_LOCATION_ID~LOCATION_ID,None,None,ORATECHDATAHUB
IL_LN_UK_UK,UNIQUE,INV_LOCATIONS,None,NOVALUE,NO ACTION,2,LOCATION_NAME,None,None,ORATECHDATAHUB
INV_LOCUK4,UNIQUE,INV_LOCATIONS,None,NOVALUE,NO ACTION,2,LOCATION_NUMBER,None,None,ORATECHDATAHUB
LOCPL_UK1,UNIQUE,INV_LOCATION_PRICELISTS,None,NOVALUE,NO ACTION,2,LOCATION_ID~PRICELIST_HEADER_ID~,None,None,ORATECHDATAHUB
LOCPL_UK2,UNIQUE,INV_LOCATION_PRICELISTS,None,NOVALUE,NO ACTION,2,LOCATION_ID~SL_NO~,None,None,ORATECHDATAHUB
MANFNUM_UK2,UNIQUE,INV_MANUFACTURERS,None,NOVALUE,NO ACTION,2,MANF_NUMBER,None,None,ORATECHDATAHUB
MANFNUM_UK3,UNIQUE,INV_MANUFACTURERS,None,NOVALUE,NO ACTION,2,MANF_NAME,None,None,ORATECHDATAHUB
MKUPTEMPHEADERS_UK1,UNIQUE,INV_MKUPTEMP_HEADERS,None,NOVALUE,NO ACTION,2,MKUPTEMP_NAME,None,None,ORATECHDATAHUB
MKUPTEMPLINES_UK1,UNIQUE,INV_MKUPTEMP_LINES,None,NOVALUE,NO ACTION,2,MKUPTEMP_ID~PRICE_TYPE_ID~,None,None,ORATECHDATAHUB
INVPALLET_UK,UNIQUE,INV_PALLETS,None,NOVALUE,NO ACTION,2,CONTAINER_LOG_ID~PALLET_NUMBER~,None,None,ORATECHDATAHUB
IPBH_PRICE_BREAK_UK_UK,UNIQUE,INV_PRICE_BREAK_HEADERS,None,NOVALUE,NO ACTION,2,NAME,None,None,ORATECHDATAHUB
IPBL_QTYTOFROM_UK2,UNIQUE,INV_PRICE_BREAK_LINES,None,NOVALUE,NO ACTION,2,IPBH_PRICE_BREAK_ID~QTY_FROM~QTY_TO,None,None,ORATECHDATAHUB
IPT_PRICE_TYPE_UK_UK,UNIQUE,INV_PRICE_TYPES,None,NOVALUE,NO ACTION,2,PRICE_TYPE_NAME,None,None,ORATECHDATAHUB
INVQKCODEHEADERS_UK1,UNIQUE,INV_QUICKCODE_HEADERS,None,NOVALUE,NO ACTION,2,QUICKCODE_NAME,None,None,ORATECHDATAHUB
INVQKCODELINES_UK2,UNIQUE,INV_QUICKCODE_LINES,None,NOVALUE,NO ACTION,2,QUICKCODE_ID~ITEM_ID~,None,None,ORATECHDATAHUB
INVREQUISITIONHEADERS_UK1,UNIQUE,INV_REQUISITION_HEADERS,None,NOVALUE,NO ACTION,2,REQUISITION_NAME,None,None,ORATECHDATAHUB
INVREQUISITIONHEADERS_UK2,UNIQUE,INV_REQUISITION_HEADERS,None,NOVALUE,NO ACTION,2,REQUISITION_NUMBER,None,None,ORATECHDATAHUB
SIH_SIMILARHEADER_UK1_UK,UNIQUE,INV_SIMILAR_ITEM_HEADERS,None,NOVALUE,NO ACTION,2,SHORT_DESC,None,None,ORATECHDATAHUB
SIL_UK,UNIQUE,INV_SIMILAR_ITEM_LINES,None,NOVALUE,NO ACTION,2,SIH_SIMILAR_ITEM_ID~IIM_ITEM_ID~,None,None,ORATECHDATAHUB
INVSLOCASSIGNHEADERS_UK1,UNIQUE,INV_SLOCASSIGN_HEADERS,None,NOVALUE,NO ACTION,2,ASSIGNMENT_NAME,None,None,ORATECHDATAHUB
ISI_ISI_UK1_UK,UNIQUE,INV_STKTAKE_ITEMS,None,NOVALUE,NO ACTION,2,ITEM_ID~STKTAKE_TYPE_ID~,None,None,ORATECHDATAHUB
INVSTKTKITEM_UK2,UNIQUE,INV_STKTAKE_ITEMS,None,NOVALUE,NO ACTION,2,STKTAKE_TYPE_ID~SL_NO~,None,None,ORATECHDATAHUB
IST_IST_NAME_UK1_UK,UNIQUE,INV_STKTAKE_TYPES,None,NOVALUE,NO ACTION,2,STKTAKE_NAME,None,None,ORATECHDATAHUB
STOCKSPLITHEADERS_UK1,UNIQUE,INV_STOCKSPLIT_HEADERS,None,NOVALUE,NO ACTION,2,STOCKSPLIT_NAME,None,None,ORATECHDATAHUB
INVSUBLOCH_UK,UNIQUE,INV_SUBLOC_HIERARCHY,None,NOVALUE,NO ACTION,2,LOCATION_ID~SL_NO~,None,None,ORATECHDATAHUB
ISL_SLO_UK_UK,UNIQUE,INV_SUB_LOCATIONS,None,NOVALUE,NO ACTION,2,IL_LOCATION_ID~SUB_LOCATION~,None,None,ORATECHDATAHUB
INV_SUBLOCUK4,UNIQUE,INV_SUB_LOCATIONS,None,NOVALUE,NO ACTION,2,SUB_LOCATION_NUMBER,None,None,ORATECHDATAHUB
PALLETBOX_NAME_UK1,UNIQUE,PALLET_BOXES,None,NOVALUE,NO ACTION,2,BOX_NAME,None,None,ORATECHDATAHUB
PALLETBOX_NUMBER_UK2,UNIQUE,PALLET_BOXES,None,NOVALUE,NO ACTION,2,BOX_NUMBER,None,None,ORATECHDATAHUB
DJANGO_CO_APP_LABEL_76BD3D3B_U,UNIQUE,DJANGO_CONTENT_TYPE,None,NOVALUE,NO ACTION,2,APP_LABEL~MODEL~,None,None,ORATECHDATAHUB
AUTH_PERM_CONTENT_T_01AB375A_U,UNIQUE,AUTH_PERMISSION,None,NOVALUE,NO ACTION,2,CONTENT_TYPE_ID~CODENAME~,None,None,ORATECHDATAHUB
AUTH_GROU_GROUP_ID__0CD325B0_U,UNIQUE,AUTH_GROUP_PERMISSIONS,None,NOVALUE,NO ACTION,2,GROUP_ID~PERMISSION_ID~,None,None,ORATECHDATAHUB
CMN_GRANT_PRIVID_FK,FOREIGN KEY,CMN_GRANTED_PRIVS,None,CMNPRIVL_ID_PK,CASCADE,3,PRIVILEGE_ID,CMN_PRIVILEGES,PRIVILEGE_ID,ORATECHDATAHUB
PALLETH_DISPATCHID_FK,FOREIGN KEY,PALLET_HEADERS,None,DISPHEADER1_PK,CASCADE,3,DISPATCH_ID,DISPATCH_HEADERS,DISPATCH_ID,ORATECHDATAHUB
PALLETTRANS_LINEID_FK,FOREIGN KEY,PALLET_TRANSACTIONS,None,PALLETLINE1_PK,CASCADE,3,PALLET_LINE_ID,PALLET_LINES,PALLET_LINE_ID,ORATECHDATAHUB
SYSLINECTRL_FK1,FOREIGN KEY,SYS_CONTROL_LINES,None,SYSLINECTRL_PK,CASCADE,3,CONTROL_LINE_ID,SYS_CONTROL_LINES,CONTROL_LINE_ID,ORATECHDATAHUB
SYSUSERCTRL_FK1,FOREIGN KEY,SYS_USER_CONTROLS,None,SYSLINECTRL_PK,CASCADE,3,CONTROL_LINE_ID,SYS_CONTROL_LINES,CONTROL_LINE_ID,ORATECHDATAHUB
SYSUIITEMS_FK,FOREIGN KEY,SYS_UIITEMS,None,SYSUIREG_ID_PK,CASCADE,3,REGION_ID,SYS_UIREGIONS,REGION_ID,ORATECHDATAHUB
ARSALORDERIMP_FK1,FOREIGN KEY,AR_SALESORDER_IMPORT,None,ARSOIMPBATCH_PK,CASCADE,3,BATCH_ID,AR_SOIMPORT_BATCH,BATCH_ID,ORATECHDATAHUB
IMPEXPTRALINE_HEADERID_FK,FOREIGN KEY,EXT_TRANS_LINES,None,EXTTRANSHEAD_PK,CASCADE,3,HEADER_ID,EXT_TRANS_HEADERS,HEADER_ID,ORATECHDATAHUB
GRNORDERPADH_OHID_FK,FOREIGN KEY,GRN_ORDERPAD_HEADERS,None,POORDPADHEAD_PK,CASCADE,3,ORDERPAD_HEADER_ID,PO_ORDERPAD_HEADERS,ORDERPAD_HEADER_ID,ORATECHDATAHUB
GRNORDERPADL_OHID_FK,FOREIGN KEY,GRN_ORDERPAD_LINES,None,POORDPADHEAD_PK,CASCADE,3,ORDERPAD_HEADER_ID,PO_ORDERPAD_HEADERS,ORDERPAD_HEADER_ID,ORATECHDATAHUB
POORDERPADLINE_HEADERID_FK,FOREIGN KEY,PO_ORDERPAD_LINES,None,POORDPADHEAD_PK,CASCADE,3,ORDERPAD_HEADER_ID,PO_ORDERPAD_HEADERS,ORDERPAD_HEADER_ID,ORATECHDATAHUB
SYSUIITEMATTR_FK,FOREIGN KEY,SYS_UIITEMATTRS,None,SYSUIITEM_ID_PK,CASCADE,3,ITEM_ID,SYS_UIITEMS,ITEM_ID,ORATECHDATAHUB
CMNMAILMERGEL_FK1,FOREIGN KEY,CMN_MAILMERGE_LINES,None,CMNMAILMERGEH_PK,CASCADE,3,MERGE_HEADER_ID,CMN_MAILMERGE_HEADERS,MERGE_HEADER_ID,ORATECHDATAHUB
COMMODITYRATE_FK1,FOREIGN KEY,CMN_COMMODITY_RATES,None,COMMODITYCODE_PK,CASCADE,3,CCC_ID,CMN_COMMODITY_CODES,CCC_ID,ORATECHDATAHUB
GLPMNTLINES_FK3,FOREIGN KEY,GL_PAYMENT_LINES,None,GLPMNTHEADERS_PK,CASCADE,3,PAYMENT_ID,GL_PAYMENT_HEADERS,PAYMENT_ID,ORATECHDATAHUB
GRNORDERPADLINE_HEADERID_FK,FOREIGN KEY,GRN_ORDERPAD_LINES,None,GRNORDPADHEAD_PK,CASCADE,3,GRN_ID,GRN_ORDERPAD_HEADERS,GRN_ID,ORATECHDATAHUB
WWW_NODES_FK1,FOREIGN KEY,WWW_NODES,None,WWW_SUBSOURCE_PK,CASCADE,3,WWW_SUB_SOURCE_ID,WWW_SUB_SOURCES,WWW_SUB_SOURCE_ID,ORATECHDATAHUB
GRNORDERPADL_OHLID_FK,FOREIGN KEY,GRN_ORDERPAD_LINES,None,POORDERPADLINE_PK,CASCADE,3,ORDERPAD_LINE_ID,PO_ORDERPAD_LINES,ORDERPAD_LINE_ID,ORATECHDATAHUB
APPMNTLINES_FK4,FOREIGN KEY,AP_PAYMENT_LINES,None,CMNPAYMENTTRANS_PK,CASCADE,3,PAYMENT_TRANS_ID,CMN_PAYMENT_TRANS,PAYMENT_TRANS_ID,ORATECHDATAHUB
ARPMNTLINES_FK4,FOREIGN KEY,AR_PAYMENT_LINES,None,CMNPAYMENTTRANS_PK,CASCADE,3,PAYMENT_TRANS_ID,CMN_PAYMENT_TRANS,PAYMENT_TRANS_ID,ORATECHDATAHUB
INVPALLET_FK2,FOREIGN KEY,INV_PALLETS,None,INVCONTAINRELOG_PK,CASCADE,3,CONTAINER_LOG_ID,INV_CONTAINER_LOG,CONTAINER_LOG_ID,ORATECHDATAHUB
MKUPTEMPLINES_FK3,FOREIGN KEY,INV_MKUPTEMP_LINES,None,MKUPTEMPHEADERS_PK,CASCADE,3,MKUPTEMP_ID,INV_MKUPTEMP_HEADERS,MKUPTEMP_ID,ORATECHDATAHUB
CMNSTPATTRIBUTES_FK1,FOREIGN KEY,CMN_STP_ATTRIBUTES,None,CMNSTYLEPATTERNS_PK,CASCADE,3,STP_ID,CMN_STYLE_PATTERNS,STP_ID,ORATECHDATAHUB
CMNSTPLEVELS_FK1,FOREIGN KEY,CMN_STP_LEVELS,None,CMNSTYLEPATTERNS_PK,CASCADE,3,STP_ID,CMN_STYLE_PATTERNS,STP_ID,ORATECHDATAHUB
CUSTSPLITLINES_FK3,FOREIGN KEY,AR_CUSTSPLIT_LINES,None,CUSTSPLITHEADERS_PK,CASCADE,3,CUSTSPLIT_ID,AR_CUSTSPLIT_HEADERS,CUSTSPLIT_ID,ORATECHDATAHUB
INVQKCODELINES_FK3,FOREIGN KEY,INV_QUICKCODE_LINES,None,INVQKCODEHEADERS_PK,CASCADE,3,QUICKCODE_ID,INV_QUICKCODE_HEADERS,QUICKCODE_ID,ORATECHDATAHUB
STOCKSPLITLINES_FK3,FOREIGN KEY,INV_STOCKSPLIT_LINES,None,STOCKSPLITHEADERS_PK,CASCADE,3,STOCKSPLIT_ID,INV_STOCKSPLIT_HEADERS,STOCKSPLIT_ID,ORATECHDATAHUB
